0.0,0.0
0.1,0.0
0.2,0.0
0.3,0.0
0.4,0.0
0.5,0.0
0.6,0.0
0.7,0.0
0.8,0.0
0.9,0.0
1.0,12211.865073260364
1.1,13793.02584529556
1.2,15322.622712930352
1.3,16795.475945472328
1.4,18216.335591772684
1.5,19583.39254436825
1.6,20897.147707246964
1.7,22157.115361802596
1.8,23365.53029769614
1.9,24518.940599293062
2.0,25618.160771557275
2.1,26664.155289468796
2.2,27657.580809099014
2.3,28596.24650922674
2.4,29483.127173043664
2.5,30314.30206404916
2.6,31222.808060492334
2.7,32075.138893252806
2.8,32875.64908634356
2.9,33550.90574233048
3.0,34267.39938432334
3.1,34653.16114734304
3.2,34931.93277788318
3.3,35227.042879986475
3.4,35237.09124720021
3.5,35085.78705869408
3.6,35196.045492396705
3.7,35486.04328635011
3.8,35593.07660665657
3.9,35619.371975429174
4.0,35756.45867566102
4.1,35605.691380464326
4.2,35489.55328348145
4.3,35377.64248695132
4.4,35087.89237945601
4.5,34761.22529874808
4.6,34651.541816192126
4.7,34468.79461904189
4.8,34460.93546866107
4.9,34461.06796222917
5.0,34528.316502063055
5.1,34338.62738117566
5.2,34070.53956136381
5.3,33953.418468053686
5.4,33648.693459196074
5.5,33497.75379203318
5.6,33219.66528869774
5.7,32859.80724192671
5.8,32328.46075551403
5.9,31904.184352351545
6.0,31784.347208780717
6.1,31226.801494827236
6.2,31160.77720146213
6.3,30956.54131205267
6.4,30780.146930296713
6.5,30672.588346747863
6.6,30441.24526264015
6.7,30293.74858229058
6.8,29701.8114862624
6.9,29711.47164284128
7.0,29319.006832012423
7.1,28948.42271289421
7.2,28970.374543507103
7.3,28683.61096877641
7.4,28538.767669295263
7.5,28091.56026100484
7.6,27863.16685891014
7.7,27551.56153047174
7.8,27261.132286901036
7.9,27063.929960861016
8.0,27028.723260228704
8.1,26563.614496801976
8.2,26362.233853489775
8.3,26109.434682381285
8.4,25676.331931068493
8.5,25468.56206917577
8.6,25113.364314693332
8.7,25119.22251710817
8.8,24913.534330965987
8.9,24777.165263358165
9.0,24304.24745645769
9.1,23728.030361660196
9.2,23504.641538805678
9.3,23336.256645343638
9.4,22936.573614554105
9.5,22847.319983381505
9.6,22715.275223777237
9.7,22512.653011967344
9.8,22391.269154854286
9.9,22329.938573679214
10.0,21917.065587392055
10.1,21381.698852780704
10.2,21115.938254003606
10.3,20834.043291189486
10.4,20428.421775919094
10.5,20102.575800791885
10.6,19778.885939887343
10.7,19554.465979009034
10.8,19338.103538901607
10.9,19168.10248632527
11.0,18920.06540789977
11.1,18638.343498352064
11.2,18578.68242588269
11.3,18069.659188160498
11.4,17871.121447073012
11.5,17586.98426348176
11.6,17245.073787162943
11.7,17104.15224301919
11.8,16698.784279244504
11.9,16653.9341685524
12.0,16468.784232873302
12.1,16376.283060068556
12.2,16225.742896881793
12.3,15841.958278888276
12.4,15539.99295548417
12.5,15265.413612657168
12.6,15039.763192050601
12.7,14877.735980938043
12.8,14761.946174828123
12.9,14713.986810725102
13.0,14317.884257656178
13.1,13924.565110343365
13.2,13815.965302354049
13.3,13654.095936123513
13.4,13456.155806940773
13.5,13310.247815990917
13.6,12955.938482996096
13.7,12772.891818754078
13.8,12556.705920984838
13.9,12314.394364943866
14.0,12028.785462062862
14.1,11873.666612109932
14.2,11723.106174620527
14.3,11612.211712215947
14.4,11222.500814069486
14.5,11174.869706137575
14.6,10844.599342672143
14.7,10564.205030293777
14.8,10200.661951492526
14.9,9894.455706434996
15.0,9546.90133307792
15.1,9288.744292230695
15.2,9091.159935606776
15.3,8904.703641248174
15.4,8711.838720574648
15.5,8558.364737797918
15.6,8364.321155805039
15.7,8119.606285050562
15.8,7859.480047605693
15.9,7626.818839433285
16.0,7499.03654340956
16.1,7261.414165128466
16.2,7056.674801970049
16.3,6776.134925953466
16.4,6713.088139069292
16.5,6579.646538132692
16.6,6433.14867265918
16.7,6427.258528037036
16.8,6300.452817570883
16.9,6312.878041645501
17.0,6280.944446767894
17.1,6099.040299645061
17.2,5995.348085956098
17.3,5926.400961503346
17.4,5798.611683365364
17.5,5719.061509058721
17.6,5544.497299559997
17.7,5428.52886612195
17.8,5280.722741722695
17.9,5144.503690175818
18.0,4917.654304127538
18.1,4988.6706313155855
18.2,4915.863506933721
18.3,4769.0004224758295
18.4,4615.630547525058
18.5,4512.848490382025
18.6,4412.73399400164
18.7,4372.486350809177
18.8,4339.8620173933305
18.9,4210.792183652075
19.0,4154.12188533571
19.1,3974.876050083523
19.2,3975.507719636764
19.3,3902.326773581644
19.4,3786.4152337462524
19.5,3660.21153345492
19.6,3568.257009776079
19.7,3435.0715024863002
19.8,3364.293203060563
19.9,3366.292989106046
20.0,3354.0924381982477
20.1,3260.7584721742883
20.2,3182.436832623663
20.3,3131.4435450153137
20.4,2912.5098463459703
20.5,2779.7688007642864
20.6,2638.7383950523435
20.7,2550.8648514710376
20.8,2495.506817151599
20.9,2411.2067506594003
21.0,2377.234052801141
21.1,2268.984993808645
21.2,2243.3887358156303
21.3,2168.2029215485886
21.4,2145.1252015447512
21.5,2082.013327606507
21.6,2030.6762189469782
21.7,2051.7486094061073
21.8,1999.0442228134411
21.9,1955.7176173093244
22.0,1912.9899917901141
22.1,1882.3371159033802
22.2,1854.4645765422893
22.3,1726.9736304470046
22.4,1654.7471785921896
22.5,1612.0608187102882
22.6,1516.9727703217013
22.7,1495.0643047345952
22.8,1490.391386771856
22.9,1463.4638700392293
23.0,1446.9363756992807
23.1,1434.7518005236516
23.2,1413.9204405671974
