0.0,0.0
0.1,0.0
0.2,0.0
0.3,0.0
0.4,0.0
0.5,0.0
0.6,0.0
0.7,0.0
0.8,0.0
0.9,0.0
1.0,19.409354008404442
1.1,22.08728014725782
1.2,24.69788474793852
1.3,27.260186802317165
1.4,29.760008226684178
1.5,32.2159040070884
1.6,34.635492591504054
1.7,36.89215390529133
1.8,39.18475727239653
1.9,41.340078444065995
2.0,43.43473784264313
2.1,45.44184894243309
2.2,47.35821205606725
2.3,49.15355802817807
2.4,50.93253547577596
2.5,52.61840026131727
2.6,54.14078246294062
2.7,55.86091334770894
2.8,57.12447932351645
2.9,58.58415476210865
3.0,59.76966846725483
3.1,60.736556783233915
3.2,61.51688519374798
3.3,62.16882862107845
3.4,62.24923983121567
3.5,62.1248787730625
3.6,62.12981592202138
3.7,62.59513433922073
3.8,62.48248533675945
3.9,62.40337633037653
4.0,62.35544924050462
4.1,62.44236369125093
4.2,62.91597680937038
4.3,63.13125710200432
4.4,63.180097344367304
4.5,63.2777170380237
4.6,62.38061302330565
4.7,62.43878604586933
4.8,62.033274760198125
4.9,61.77076903009875
5.0,61.83301719443354
5.1,61.41785874390362
5.2,61.07838032255868
5.3,60.556785942184995
5.4,60.63981774206105
5.5,60.966589525306276
5.6,60.843841584272504
5.7,60.44397436913688
5.8,60.14780439837509
5.9,59.81030473952957
6.0,59.6162249674004
6.1,59.53948585122504
6.2,59.68761151007218
6.3,59.520167156775095
6.4,59.599431650791644
6.5,59.207068571141654
6.6,58.76183270270782
6.7,58.400478478113506
6.8,57.50526839783904
6.9,57.32158162183588
7.0,57.004369979768114
7.1,56.9621688318526
7.2,56.81717324069137
7.3,56.044833804030716
7.4,56.00305591395593
7.5,56.04015865639967
7.6,55.68237161750665
7.7,55.91744389984515
7.8,55.35502711110864
7.9,55.51661592097981
8.0,55.295825987028316
8.1,55.13438122775035
8.2,55.020854162274084
8.3,54.539444513748194
8.4,54.18493647888936
8.5,53.45570034450961
8.6,53.33002027277519
8.7,53.50500182568834
8.8,53.126553269838205
8.9,53.14232169320878
9.0,53.27175680936906
9.1,53.04689772747271
9.2,53.20430108037181
9.3,52.988387841636666
9.4,52.30129759293378
9.5,51.957967860522544
9.6,50.963334923630086
9.7,51.023790193128924
9.8,50.646492665848946
9.9,50.82160460485168
10.0,50.921149873826685
10.1,50.55234896368309
10.2,50.13094354819192
10.3,50.07750986411295
10.4,50.150444692607174
10.5,49.922565773041036
10.6,49.22200979862694
10.7,48.32899298127164
10.8,48.009503399600966
10.9,47.97278805258004
11.0,47.741044301677505
11.1,47.04802404550809
11.2,47.485019914616
11.3,47.060700189200645
11.4,46.42189500400734
11.5,46.09646438808293
11.6,45.88110858867866
11.7,45.4122398013053
11.8,45.07483862143801
11.9,45.141238772364105
12.0,44.927907030830696
12.1,45.14478825035593
12.2,44.97426436090566
12.3,44.62383432578357
12.4,44.4173981723741
12.5,44.76135261251228
12.6,44.61813160758505
12.7,44.308169503995416
12.8,43.89916552658315
12.9,44.13330025763407
13.0,44.16845547482669
13.1,43.802219967877456
13.2,43.750897052360415
13.3,43.180954099885156
13.4,42.74946418529489
13.5,42.04368702927492
13.6,42.141899929221566
13.7,41.073749276831826
13.8,40.64166158444041
13.9,40.57458751432165
14.0,39.684774476769405
14.1,39.50568852997454
14.2,39.67418913520376
14.3,39.09711388318092
14.4,38.48144820923665
14.5,38.38579907675228
14.6,37.793178803133934
14.7,37.67113757832361
14.8,37.51726716195477
14.9,37.05956460928267
15.0,36.188179950858135
15.1,35.531280105655696
15.2,34.99047246712998
15.3,34.54752943683001
15.4,33.9583873800347
15.5,33.264263977031824
15.6,32.29153095586572
15.7,31.902755122795387
15.8,32.00391071363022
15.9,31.644853426462966
16.0,31.30740322034641
16.1,30.73048805844677
16.2,30.38557803770905
16.3,29.69977980283836
16.4,29.513066585944177
16.5,29.2643529866623
16.6,29.2232513156508
16.7,29.094503857252352
16.8,28.936118788196833
16.9,28.489296601457596
17.0,28.363585012259325
17.1,28.13152821689908
17.2,27.921844809440152
17.3,27.534939479937176
17.4,27.377424690913823
17.5,27.35879073435203
17.6,26.899696165070004
17.7,26.72220944546496
17.8,26.474220002297976
17.9,26.434780384192596
18.0,26.225516440836675
18.1,25.606166144081513
18.2,25.027091892406816
18.3,24.448000924699443
18.4,24.388992871735017
18.5,23.994421320763575
18.6,23.800518255578734
18.7,23.47707890527747
18.8,23.987577678614784
18.9,23.881259320342544
19.0,23.560887631581178
19.1,23.69567420933518
19.2,23.503399356083136
19.3,23.131186163963424
19.4,22.90217756814452
19.5,22.50092202866032
19.6,22.012370834662818
19.7,21.437808001414002
19.8,21.093928041890123
19.9,20.565894308815004
20.0,20.36551256311732
20.1,19.942717911235597
20.2,19.740038106202807
20.3,19.28050554573285
20.4,18.92659169936141
20.5,18.427979238083612
20.6,18.07548880494607
20.7,17.970258214851278
20.8,17.479274965239668
20.9,16.954676143856624
21.0,16.345545914803427
21.1,16.02880767931489
21.2,15.861319389446672
21.3,15.767752511633798
21.4,15.591306038611805
21.5,15.479082991007898
21.6,15.250861473685637
21.7,14.699808783996476
21.8,14.448770630923773
21.9,14.106190441831618
22.0,14.26064165980376
22.1,13.989800457878966
22.2,13.79058042063234
22.3,13.51785743560747
22.4,13.391197557303194
22.5,12.997237868797932
22.6,12.9729918147137
22.7,12.842207337611525
22.8,12.542020037401294
22.9,12.301135825164323
23.0,12.033220897439167
23.1,11.768599625840997
23.2,11.618215828289737
23.3,11.874178664128722
23.4,11.989257129556439
23.5,11.687219762893037
