0.00021090973434410555,2.0,0.0005621610372235938,1.0
0.0002122071956675667,2.0,0.0005699838168567745,0.0
0.00021350465699102787,2.0,0.0005778065964899551,0.0
0.00021480211831448903,4.0,0.0005856293761231358,0.0
0.0002160995796379502,6.0,0.0005934521557563164,0.0
0.00021739704096141135,4.0,0.0006012749353894971,0.0
0.0002186945022848725,8.0,0.0006090977150226779,1.0
0.00021999196360833364,5.0,0.0006169204946558585,0.0
0.0002212894249317948,9.0,0.0006247432742890392,0.0
0.00022258688625525596,11.0,0.0006325660539222198,1.0
0.00022388434757871712,5.0,0.0006403888335554005,0.0
0.00022518180890217828,5.0,0.0006482116131885812,0.0
0.00022647927022563944,3.0,0.0006560343928217618,2.0
0.0002277767315491006,4.0,0.0006638571724549425,4.0
0.00022907419287256176,6.0,0.0006716799520881231,4.0
0.00023037165419602292,2.0,0.0006795027317213038,5.0
0.00023166911551948408,3.0,0.0006873255113544845,5.0
0.00023296657684294524,2.0,0.0006951482909876651,2.0
0.0002342640381664064,3.0,0.0007029710706208458,2.0
0.00023556149948986756,1.0,0.0007107938502540264,3.0
0.0002368589608133287,2.0,0.0007186166298872071,1.0
0.00023815642213678985,0.0,0.0007264394095203878,3.0
0.000239453883460251,1.0,0.0007342621891535684,5.0
0.00024075134478371217,1.0,0.0007420849687867491,3.0
0.00024204880610717333,1.0,0.0007499077484199297,7.0
0.0002433462674306345,2.0,0.0007577305280531104,4.0
0.00024464372875409565,0.0,0.0007655533076862911,3.0
0.00024594119007755684,2.0,0.0007733760873194717,3.0
0.00024723865140101797,0.0,0.0007811988669526523,6.0
0.0002485361127244791,0.0,0.000789021646585833,5.0
0.0002498335740479403,0.0,0.0007968444262190138,2.0
0.0002511310353714014,0.0,0.0008046672058521945,3.0
0.0002524284966948626,1.0,0.0008124899854853751,3.0
0.00025372595801832374,1.0,0.0008203127651185557,5.0
0.00025502341934178493,0.0,0.0008281355447517364,4.0
0.00025632088066524606,0.0,0.0008359583243849171,0.0
0.00025761834198870725,0.0,0.0008437811040180978,4.0
0.0002589158033121684,0.0,0.0008516038836512784,1.0
0.0002602132646356295,0.0,0.000859426663284459,2.0
0.0002615107259590907,0.0,0.0008672494429176397,0.0
0.0002628081872825519,0.0,0.0008750722225508204,1.0
0.000264105648606013,0.0,0.0008828950021840011,1.0
0.00026540310992947415,0.0,0.0008907177818171817,1.0
0.00026670057125293534,0.0,0.0008985405614503623,0.0
0.0002679980325763965,0.0,0.000906363341083543,1.0
0.00026929549389985766,1.0,0.0009141861207167237,1.0
0.0002705929552233188,0.0,0.0009220089003499044,0.0
0.00027189041654678,0.0,0.000929831679983085,0.0
0.0002731878778702411,0.0,0.0009376544596162656,0.0
0.0002744853391937023,1.0,0.0009454772392494463,1.0
