0.0005576010164782294,3.0,0.00039131297668716154,1.0
0.0005604817379055245,4.0,0.0003971763624582019,0.0
0.0005633624593328195,4.0,0.0004030397482292423,0.0
0.0005662431807601146,3.0,0.00040890313400028267,0.0
0.0005691239021874097,5.0,0.0004147665197713231,2.0
0.0005720046236147048,6.0,0.0004206299055423635,3.0
0.0005748853450419998,5.0,0.00042649329131340386,3.0
0.0005777660664692949,5.0,0.00043235667708444424,8.0
0.00058064678789659,12.0,0.0004382200628554846,7.0
0.000583527509323885,21.0,0.000444083448626525,12.0
0.0005864082307511801,16.0,0.00044994683439756537,9.0
0.0005892889521784752,23.0,0.00045581022016860575,11.0
0.0005921696736057703,25.0,0.0004616736059396462,16.0
0.0005950503950330652,34.0,0.00046753699171068656,26.0
0.0005979311164603603,38.0,0.00047340037748172693,34.0
0.0006008118378876554,34.0,0.0004792637632527673,28.0
0.0006036925593149505,41.0,0.0004851271490238077,27.0
0.0006065732807422455,37.0,0.0004909905347948481,44.0
0.0006094540021695406,32.0,0.0004968539205658885,44.0
0.0006123347235968357,33.0,0.0005027173063369289,57.0
0.0006152154450241307,42.0,0.0005085806921079693,41.0
0.0006180961664514258,60.0,0.0005144440778790096,55.0
0.0006209768878787209,37.0,0.00052030746365005,57.0
0.000623857609306016,46.0,0.0005261708494210904,54.0
0.000626738330733311,34.0,0.0005320342351921308,54.0
0.0006296190521606061,36.0,0.0005378976209631711,54.0
0.0006324997735879012,44.0,0.0005437610067342115,46.0
0.0006353804950151962,47.0,0.0005496243925052519,53.0
0.0006382612164424913,31.0,0.0005554877782762923,41.0
0.0006411419378697864,35.0,0.0005613511640473327,32.0
0.0006440226592970815,39.0,0.000567214549818373,39.0
0.0006469033807243765,16.0,0.0005730779355894135,30.0
0.0006497841021516716,25.0,0.0005789413213604539,21.0
0.0006526648235789667,14.0,0.0005848047071314943,19.0
0.0006555455450062617,24.0,0.0005906680929025347,16.0
0.0006584262664335568,18.0,0.000596531478673575,15.0
0.0006613069878608519,14.0,0.0006023948644446154,14.0
0.000664187709288147,10.0,0.0006082582502156558,7.0
0.000667068430715442,10.0,0.0006141216359866962,6.0
0.0006699491521427371,9.0,0.0006199850217577365,5.0
0.0006728298735700322,6.0,0.0006258484075287769,2.0
0.0006757105949973272,7.0,0.0006317117932998174,1.0
0.0006785913164246223,4.0,0.0006375751790708578,3.0
0.0006814720378519174,3.0,0.0006434385648418982,2.0
0.0006843527592792125,3.0,0.0006493019506129385,0.0
0.0006872334807065075,3.0,0.0006551653363839789,0.0
0.0006901142021338026,1.0,0.0006610287221550193,0.0
0.0006929949235610977,0.0,0.0006668921079260597,0.0
0.0006958756449883927,0.0,0.0006727554936971,0.0
0.0006987563664156878,1.0,0.0006786188794681404,1.0
